continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.7,0.0.0.0,0,0,1,106,2073-04-25 16:50:08,2073-04-25 16:51:45,53,3050,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.1.10.69,11,100.1.10.101,100.10.20.20,0.0.0.0,0,0,12,1348,2073-04-25 16:51:45,2073-04-25 16:51:59,OTHER,5432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.10.101,0.0.0.0,0,0,10,725,2073-04-25 16:51:45,2073-04-25 16:51:59,OTHER,35054,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.0,11,100.10.20.8,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-25 17:09:01,2073-04-25 17:09:01,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.8,0.0.0.0,0,0,1,120,2073-04-25 17:09:01,2073-04-25 17:09:01,53,3056,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.0,11,100.10.20.8,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 17:09:03,2073-04-25 17:09:03,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.8,0.0.0.0,0,0,1,106,2073-04-25 17:09:03,2073-04-25 17:09:03,53,3057,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.0,11,100.10.20.8,100.20.1.3,0.0.0.0,0,0,1,68,2073-04-25 17:09:05,2073-04-25 17:09:06,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.8,0.0.0.0,0,0,1,143,2073-04-25 17:09:05,2073-04-25 17:09:06,53,3058,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.0,11,100.10.20.8,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 17:09:07,2073-04-25 17:09:08,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.8,0.0.0.0,0,0,1,106,2073-04-25 17:09:07,2073-04-25 17:09:08,53,3059,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,100.30.1.105,0.0.0.0,0,0,3,1436,2073-04-27 00:38:37,2073-04-27 21:12:21,80,43894,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
NA,US,100.30.0.65,11,100.30.1.105,100.10.20.4,0.0.0.0,0,0,7,1079,2073-04-27 00:38:37,2073-04-27 21:12:21,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.1.10.1,11,100.1.10.25,100.10.20.3,0.0.0.0,0,0,14,3244,2073-04-25 18:52:38,2073-04-25 19:40:29,OTHER,25,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.1.10.25,0.0.0.0,0,0,11,1289,2073-04-25 18:52:38,2073-04-25 19:40:29,OTHER,26993,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.10.69,11,100.1.10.101,100.10.20.20,0.0.0.0,0,0,12,1348,2073-04-25 19:46:19,2073-04-25 19:46:38,OTHER,5432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.10.101,0.0.0.0,0,0,9,673,2073-04-25 19:46:19,2073-04-25 19:46:38,OTHER,35055,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-25 19:56:12,2073-04-25 19:56:15,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,120,2073-04-25 19:56:12,2073-04-25 19:56:15,53,3039,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 19:56:16,2073-04-25 19:56:17,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,106,2073-04-25 19:56:16,2073-04-25 19:56:17,53,3040,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,68,2073-04-25 19:56:19,2073-04-25 19:56:20,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,143,2073-04-25 19:56:19,2073-04-25 19:56:20,53,3041,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.1,11,100.10.20.9,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 19:56:21,2073-04-25 19:56:22,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.9,0.0.0.0,0,0,1,106,2073-04-25 19:56:21,2073-04-25 19:56:22,53,3042,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
EU,GB,92.6.84.67,11,92.6.85.115,100.10.20.4,0.0.0.0,0,0,149,8784,2073-04-25 03:37:52,2073-04-25 20:41:49,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.115,0.0.0.0,0,0,367,534065,2073-04-25 03:37:52,2073-04-25 20:41:49,80,30784,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,5,480,2073-04-25 20:31:55,2073-04-25 20:33:02,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,4,456,2073-04-25 20:31:55,2073-04-25 20:33:02,80,2099,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-25 20:32:48,2073-04-25 20:32:54,OTHER,2369,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-25 20:32:48,2073-04-25 20:32:54,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-25 20:41:36,2073-04-25 20:41:41,OTHER,2370,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-25 20:41:36,2073-04-25 20:41:41,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.3.119,0.0.0.0,0,0,8,640,2073-04-25 21:57:16,2073-04-25 21:58:07,110,46162,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.2.71,11,100.20.3.119,100.10.20.3,0.0.0.0,0,0,9,512,2073-04-25 21:57:16,2073-04-25 21:58:07,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-25 22:12:38,2073-04-25 22:12:38,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,120,2073-04-25 22:12:38,2073-04-25 22:12:38,53,3147,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 22:12:39,2073-04-25 22:12:40,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,106,2073-04-25 22:12:39,2073-04-25 22:12:40,53,3148,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,68,2073-04-25 22:12:42,2073-04-25 22:12:42,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,143,2073-04-25 22:12:42,2073-04-25 22:12:42,53,3149,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.2,11,100.10.20.10,100.20.1.3,0.0.0.0,0,0,1,57,2073-04-25 22:12:46,2073-04-25 22:12:46,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.10,0.0.0.0,0,0,1,106,2073-04-25 22:12:46,2073-04-25 22:12:46,53,3150,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.1.10.69,11,100.1.10.101,100.10.20.20,0.0.0.0,0,0,12,1348,2073-04-25 22:19:43,2073-04-25 22:19:59,OTHER,5432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.10.101,0.0.0.0,0,0,9,673,2073-04-25 22:19:43,2073-04-25 22:19:59,OTHER,35056,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.67,11,92.6.85.115,100.10.20.4,0.0.0.0,0,0,6,388,2073-04-25 22:22:27,2073-04-25 22:23:30,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.115,0.0.0.0,0,0,5,554,2073-04-25 22:22:27,2073-04-25 22:23:30,80,32091,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-25 22:23:18,2073-04-25 22:23:23,OTHER,2371,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-25 22:23:18,2073-04-25 22:23:23,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,1070,59335,2073-04-24 23:34:58,2073-04-25 22:54:42,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,2179,3228391,2073-04-24 23:34:58,2073-04-25 22:54:42,80,31002,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,599,34613,2073-04-24 23:34:51,2073-04-26 00:01:31,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,1182,1740915,2073-04-24 23:34:51,2073-04-26 00:01:31,80,30791,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,15,883,2073-04-26 00:18:17,2073-04-26 00:19:08,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,13,12525,2073-04-26 00:18:17,2073-04-26 00:19:08,80,32139,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,RO,89.44.100.128,15,89.44.100.160,100.10.20.4,0.0.0.0,0,0,5,576,2073-04-27 09:07:45,2073-04-28 02:49:58,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.160,0.0.0.0,0,0,2,229,2073-04-27 09:07:45,2073-04-28 02:49:58,80,2626,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
EU,RO,89.44.100.159,15,89.44.100.159,100.10.20.4,0.0.0.0,0,0,8,1211,2073-04-25 19:52:32,2073-04-26 01:24:57,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,89.44.100.159,0.0.0.0,0,0,5,638,2073-04-25 19:52:32,2073-04-26 01:24:57,80,2096,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.12,0.0.0.0,0,0,11,1806,2073-04-25 22:07:39,2073-04-26 01:16:58,OTHER,2351,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.12,100.10.20.3,0.0.0.0,0,0,14,3825,2073-04-25 22:07:39,2073-04-26 01:16:58,OTHER,445,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-26 01:24:42,2073-04-26 01:24:49,OTHER,2372,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-26 01:24:42,2073-04-26 01:24:49,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.3.119,0.0.0.0,0,0,8,640,2073-04-26 01:42:16,2073-04-26 01:43:08,110,46319,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.2.71,11,100.20.3.119,100.10.20.3,0.0.0.0,0,0,8,460,2073-04-26 01:42:16,2073-04-26 01:43:08,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.8,0.0.0.0,0,0,11,1806,2073-04-25 09:59:52,2073-04-26 02:14:19,OTHER,3054,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.0,11,100.10.20.8,100.10.20.3,0.0.0.0,0,0,14,3817,2073-04-25 09:59:52,2073-04-26 02:14:19,OTHER,445,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,1,59,2073-04-26 03:51:57,2073-04-26 03:52:00,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.4,0.0.0.0,0,0,1,144,2073-04-26 03:51:57,2073-04-26 03:52:00,53,2373,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,104.188.253.49,0.0.0.0,0,0,5,617,2073-04-26 03:52:02,2073-04-26 03:52:27,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
,,104.188.253.0,8,104.188.253.49,100.10.20.4,0.0.0.0,0,0,5,1264,2073-04-26 03:52:02,2073-04-26 03:52:27,80,2374,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.7,0.0.0.0,0,0,11,1806,2073-04-25 08:28:23,2073-04-26 04:02:03,OTHER,3045,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.7,11,100.10.20.7,100.10.20.3,0.0.0.0,0,0,14,3817,2073-04-25 08:28:23,2073-04-26 04:02:03,OTHER,445,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.5.110.7,11,100.5.111.151,100.10.20.3,0.0.0.0,0,0,9,516,2073-04-26 04:06:41,2073-04-26 04:09:01,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.5.111.151,0.0.0.0,0,0,9,692,2073-04-26 04:06:41,2073-04-26 04:09:01,110,46381,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.9,0.0.0.0,0,0,11,1806,2073-04-25 12:39:02,2073-04-26 05:06:13,OTHER,3037,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.1,11,100.10.20.9,100.10.20.3,0.0.0.0,0,0,14,3817,2073-04-25 12:39:02,2073-04-26 05:06:13,OTHER,445,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.10,0.0.0.0,0,0,11,1806,2073-04-25 11:35:27,2073-04-26 05:55:23,OTHER,3145,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.2,11,100.10.20.10,100.10.20.3,0.0.0.0,0,0,14,3817,2073-04-25 11:35:27,2073-04-26 05:55:23,OTHER,445,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.100.7,11,100.1.100.159,100.10.20.20,0.0.0.0,0,0,27,2259,2073-04-25 00:25:51,2073-04-26 06:17:24,OTHER,6667,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.100.159,0.0.0.0,0,0,26,4306,2073-04-25 00:25:51,2073-04-26 06:17:24,OTHER,26758,TCP,0,0,0,0,0,1,0,0,1,1,0,0,0
NA,US,100.10.20.4,11,100.10.20.20,100.20.140.77,0.0.0.0,0,0,13,13648,2073-04-26 07:05:08,2073-04-26 07:06:31,80,46473,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.140.69,11,100.20.140.77,100.10.20.20,0.0.0.0,0,0,14,807,2073-04-26 07:05:08,2073-04-26 07:06:31,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.20,0.0.0.0,0,0,16,13673,2073-04-26 07:05:16,2073-04-26 07:05:27,OTHER,35417,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.10.20.3,0.0.0.0,0,0,14,835,2073-04-26 07:05:16,2073-04-26 07:05:27,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.10.69,11,100.1.10.101,100.10.20.20,0.0.0.0,0,0,12,1348,2073-04-26 07:06:49,2073-04-26 07:07:04,OTHER,5432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.10.101,0.0.0.0,0,0,9,673,2073-04-26 07:06:49,2073-04-26 07:07:04,OTHER,35057,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.20.140.77,0.0.0.0,0,0,6,2942,2073-04-26 07:39:57,2073-04-26 07:40:07,80,46502,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.140.69,11,100.20.140.77,100.10.20.20,0.0.0.0,0,0,6,400,2073-04-26 07:39:57,2073-04-26 07:40:07,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.20.140.77,0.0.0.0,0,0,5,1413,2073-04-26 07:40:02,2073-04-26 07:40:06,80,46503,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.140.69,11,100.20.140.77,100.10.20.20,0.0.0.0,0,0,5,347,2073-04-26 07:40:02,2073-04-26 07:40:06,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.5.110.71,11,100.5.111.127,100.10.20.10,0.0.0.0,0,0,46,2826,2073-04-26 05:33:06,2073-04-26 07:56:29,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.2,11,100.10.20.10,100.5.111.127,0.0.0.0,0,0,69,90532,2073-04-26 05:33:06,2073-04-26 07:56:29,80,46439,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.1.10.69,11,100.1.10.101,100.10.20.20,0.0.0.0,0,0,12,1348,2073-04-26 09:02:09,2073-04-26 09:02:27,OTHER,5432,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.20,100.1.10.101,0.0.0.0,0,0,9,673,2073-04-26 09:02:09,2073-04-26 09:02:27,OTHER,35058,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.5.110.1,11,100.5.111.17,100.10.20.4,0.0.0.0,0,0,6,388,2073-04-26 11:31:37,2073-04-26 11:32:40,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.5.111.17,0.0.0.0,0,0,5,554,2073-04-26 11:31:37,2073-04-26 11:32:40,80,46656,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-26 11:32:27,2073-04-26 11:32:33,OTHER,2375,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-26 11:32:27,2073-04-26 11:32:33,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.20.1.3,0.0.0.0,0,0,1,67,2073-04-26 12:11:22,2073-04-26 12:11:24,OTHER,53,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.4,0.0.0.0,0,0,1,155,2073-04-26 12:11:22,2073-04-26 12:11:24,53,2376,UDP,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,US,100.10.20.4,11,100.10.20.4,133.152.217.220,0.0.0.0,0,0,10,845,2073-04-26 12:11:26,2073-04-26 12:11:48,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
AS,JP,133.152.217.192,8,133.152.217.220,100.10.20.4,0.0.0.0,0,0,16,19503,2073-04-26 12:11:26,2073-04-26 12:11:48,80,2377,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.1.3,0.0.0.0,0,0,5,268,2073-04-26 12:25:47,2073-04-26 12:25:49,OTHER,53,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.3,0.0.0.0,0,0,4,275,2073-04-26 12:25:47,2073-04-26 12:25:49,53,26058,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.20.1.3,0.0.0.0,0,0,5,270,2073-04-26 12:25:49,2073-04-26 12:25:51,OTHER,53,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.20.0.3,11,100.20.1.3,100.10.20.3,0.0.0.0,0,0,4,277,2073-04-26 12:25:49,2073-04-26 12:25:51,53,26059,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.5.110.7,11,100.5.111.151,100.10.20.3,0.0.0.0,0,0,9,516,2073-04-26 13:00:40,2073-04-26 13:00:52,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.5.111.151,0.0.0.0,0,0,8,640,2073-04-26 13:00:40,2073-04-26 13:00:52,110,46690,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.4,11,92.6.85.156,100.10.20.4,0.0.0.0,0,0,6,534,2073-04-27 20:52:05,2073-04-28 14:54:10,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.156,0.0.0.0,0,0,4,3650,2073-04-27 20:52:05,2073-04-28 14:54:10,80,2806,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,148,8872,2073-04-26 00:18:24,2073-04-26 14:22:43,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,303,434816,2073-04-26 00:18:24,2073-04-26 14:22:43,80,32140,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-26 14:22:30,2073-04-26 14:22:36,OTHER,2378,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-26 14:22:30,2073-04-26 14:22:36,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.5.110.4,11,100.5.111.28,100.10.20.3,0.0.0.0,0,0,11,616,2073-04-26 14:34:59,2073-04-26 14:37:09,OTHER,110,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.5.111.28,0.0.0.0,0,0,8,640,2073-04-26 14:34:59,2073-04-26 14:37:09,110,46755,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.3,11,92.6.85.155,100.10.20.4,0.0.0.0,0,0,11,1365,2073-04-27 16:11:07,2073-04-28 17:01:18,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.155,0.0.0.0,0,0,11,13219,2073-04-27 16:11:07,2073-04-28 17:01:18,80,2748,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
EU,GB,92.6.84.69,11,92.6.85.101,100.10.20.4,0.0.0.0,0,0,6,388,2073-04-26 16:36:54,2073-04-26 16:37:56,OTHER,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.101,0.0.0.0,0,0,5,554,2073-04-26 16:36:54,2073-04-26 16:37:56,80,32693,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2073-04-26 16:37:44,2073-04-26 16:37:50,OTHER,2379,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
NA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2073-04-26 16:37:44,2073-04-26 16:37:50,OTHER,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0
EU,GB,92.6.84.7,11,92.6.85.159,100.10.20.4,0.0.0.0,0,0,5,577,2073-04-28 00:49:27,2073-04-28 18:43:39,OTHER,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0
NA,US,100.10.20.4,11,100.10.20.4,92.6.85.159,0.0.0.0,0,0,2,230,2073-04-28 00:49:27,2073-04-28 18:43:39,80,2838,TCP,0,0,0,0,0,1,0,0,0,1,0,1,0
